SET_ID,데이터수신시간,일일주행거리(KM),누적주행거리(KM),GPS보정주행거리(M),속도(km/h),분당회전수(r/min),GPS 위도,GPS 경도,GPS 방위각,가속도 X,가속도 Y,일일연료사용량(L),누적연료사용량(L),단말이상상태코드,브레이크신호
0000000001,2014-12-31 02:47:22,0.000,136808.000,0.000,0,723,127.90336,35.69211,0,-0.90,-1.50,0.026,17882.527,0,0
0000000001,2014-12-31 02:47:23,0.000,136808.000,0.000,0,716,127.90336,35.69211,0,-0.90,-1.50,0.026,17882.527,0,0
0000000001,2014-12-31 02:47:24,0.000,136808.000,0.000,0,715,127.90336,35.69211,0,-1.00,-1.50,0.027,17882.527,0,0
0000000001,2014-12-31 02:47:25,0.000,136808.000,0.000,0,714,127.90336,35.69211,0,-0.90,-1.50,0.027,17882.529,0,0
0000000001,2014-12-31 02:47:26,0.000,136808.000,0.000,0,719,127.90336,35.69211,0,-0.90,-1.60,0.028,17882.529,0,0
0000000001,2014-12-31 02:47:27,0.000,136808.000,0.000,0,712,127.90336,35.69211,0,-1.00,-1.50,0.028,17882.529,0,0
0000000001,2014-12-31 02:47:28,0.000,136808.000,0.000,0,714,127.90336,35.69211,0,-0.90,-1.50,0.029,17882.529,0,0
0000000001,2014-12-31 02:47:29,0.000,136808.000,0.000,0,714,127.90336,35.69211,0,-0.90,-1.50,0.029,17882.531,0,0
0000000001,2014-12-31 02:47:30,0.000,136808.000,0.000,0,713,127.90336,35.69211,0,-1.00,-1.50,0.030,17882.531,0,0
0000000001,2014-12-31 02:47:31,0.000,136808.000,0.000,0,713,127.90336,35.69211,0,-1.00,-1.50,0.030,17882.531,0,0
0000000001,2014-12-31 02:47:32,0.000,136808.000,0.000,0,708,127.90336,35.69211,0,-1.00,-1.50,0.031,17882.531,0,0
0000000001,2014-12-31 02:47:33,0.000,136808.000,10.000,0,716,127.90332,35.69219,0,-1.00,-1.40,0.031,17882.533,0,0
0000000001,2014-12-31 02:47:34,0.000,136808.000,10.000,0,717,127.90332,35.69219,0,-1.00,-1.40,0.032,17882.533,0,0
0000000001,2014-12-31 02:47:35,0.000,136808.000,10.000,0,711,127.90332,35.69219,0,-1.00,-1.50,0.032,17882.533,0,0
0000000001,2014-12-31 02:47:36,0.000,136808.000,10.000,0,705,127.90332,35.69219,0,-1.00,-1.50,0.033,17882.535,0,0
0000000001,2014-12-31 02:47:37,0.000,136808.000,10.000,0,717,127.90332,35.69219,0,-1.00,-1.50,0.034,17882.535,0,0
0000000001,2014-12-31 02:47:38,0.000,136808.000,10.000,0,708,127.90332,35.69219,0,-1.10,-1.50,0.034,17882.535,0,0
0000000001,2014-12-31 02:47:39,0.000,136808.000,10.000,0,704,127.90332,35.69219,0,-1.00,-1.50,0.035,17882.535,0,0
0000000001,2014-12-31 02:47:40,0.000,136808.000,10.000,0,707,127.90332,35.69219,0,-0.90,-1.50,0.035,17882.537,0,0
0000000001,2014-12-31 02:47:41,0.000,136808.000,10.000,0,702,127.90332,35.69219,0,-1.00,-1.60,0.036,17882.537,0,0
0000000001,2014-12-31 02:47:42,0.000,136808.000,10.000,0,714,127.90332,35.69219,0,-0.90,-1.60,0.036,17882.537,0,0
0000000001,2014-12-31 02:47:43,0.000,136808.000,10.000,0,705,127.90332,35.69219,0,-0.90,-1.50,0.037,17882.537,0,0
0000000001,2014-12-31 02:47:44,0.000,136808.000,10.000,0,700,127.90332,35.69219,0,-1.80,-1.60,0.037,17882.539,0,0
0000000001,2014-12-31 02:47:45,0.000,136808.000,10.000,0,705,127.90332,35.69219,0,-1.00,-1.50,0.038,17882.539,0,0
0000000001,2014-12-31 02:47:46,0.000,136808.000,10.000,0,702,127.90332,35.69219,0,-0.90,-1.40,0.038,17882.539,0,0
0000000001,2014-12-31 02:47:47,0.000,136808.000,10.000,0,700,127.90332,35.69219,0,-0.90,-1.50,0.039,17882.539,0,0
0000000001,2014-12-31 02:47:48,0.000,136808.000,10.000,0,704,127.90332,35.69219,0,-1.00,-1.50,0.039,17882.541,0,0
0000000001,2014-12-31 02:47:49,0.000,136808.000,10.000,0,704,127.90332,35.69219,0,-1.00,-1.50,0.040,17882.541,0,0
0000000001,2014-12-31 02:47:50,0.000,136808.000,10.000,0,703,127.90332,35.69219,0,-0.90,-1.50,0.040,17882.543,0,0
0000000001,2014-12-31 02:47:51,0.000,136808.000,10.000,0,703,127.90332,35.69219,0,-0.90,-1.40,0.041,17882.543,0,0
0000000001,2014-12-31 02:47:52,0.000,136808.000,10.000,0,700,127.90332,35.69219,0,-1.00,-1.40,0.041,17882.543,0,0
0000000001,2014-12-31 02:47:53,0.000,136808.000,10.000,0,702,127.90332,35.69219,0,-1.20,-1.50,0.042,17882.545,0,0
0000000001,2014-12-31 02:47:54,0.000,136808.000,10.000,0,697,127.90332,35.69219,0,-1.00,-1.40,0.043,17882.545,0,0
0000000001,2014-12-31 02:47:55,0.000,136808.000,10.000,0,700,127.90332,35.69219,0,-1.00,-1.40,0.043,17882.545,0,0
0000000001,2014-12-31 02:47:56,0.000,136808.000,10.000,0,699,127.90332,35.69219,0,-1.00,-1.40,0.044,17882.545,0,0
0000000001,2014-12-31 02:47:57,0.000,136808.000,10.000,0,701,127.90332,35.69219,0,-1.00,-1.50,0.044,17882.547,0,0
0000000001,2014-12-31 02:47:58,0.000,136808.000,10.000,0,694,127.90332,35.69219,0,-0.90,-1.50,0.045,17882.547,0,0
0000000001,2014-12-31 02:47:59,0.000,136808.000,31.000,0,700,127.90346,35.69203,0,-1.00,-1.50,0.045,17882.547,0,0
0000000001,2014-12-31 02:48:00,0.000,136808.000,31.000,0,697,127.90346,35.69203,0,-1.00,-1.50,0.046,17882.547,0,0
0000000001,2014-12-31 02:48:01,0.000,136808.000,31.000,0,701,127.90346,35.69203,0,-1.00,-1.50,0.046,17882.549,0,0
0000000001,2014-12-31 02:48:02,0.000,136808.000,31.000,0,693,127.90346,35.69203,0,-1.00,-1.50,0.047,17882.549,0,0
0000000001,2014-12-31 02:48:03,0.000,136808.000,31.000,0,698,127.90346,35.69203,0,-1.00,-1.50,0.047,17882.549,0,0
0000000001,2014-12-31 02:48:04,0.000,136808.000,31.000,0,818,127.90346,35.69203,0,-1.10,-1.70,0.048,17882.549,0,0
0000000001,2014-12-31 02:48:05,0.000,136808.000,31.000,2,780,127.90346,35.69203,0,-0.90,-1.80,0.049,17882.551,0,0
0000000001,2014-12-31 02:48:06,0.000,136808.000,31.000,5,710,127.90346,35.69203,0,-0.70,-1.80,0.049,17882.551,0,0
0000000001,2014-12-31 02:48:07,0.000,136808.000,39.000,7,593,127.9034,35.69209,253,0.00,-3.10,0.050,17882.553,0,0
0000000001,2014-12-31 02:48:08,0.000,136808.000,40.000,9,696,127.90338,35.69209,260,-3.10,-3.50,0.051,17882.553,0,0
0000000001,2014-12-31 02:48:09,0.000,136808.000,41.000,8,666,127.90337,35.69208,258,-4.10,-3.20,0.052,17882.553,0,0
0000000001,2014-12-31 02:48:10,0.000,136808.000,44.000,8,666,127.90335,35.692066,248,-4.40,-3.20,0.053,17882.555,0,0
0000000001,2014-12-31 02:48:11,0.000,136808.000,47.000,8,684,127.90332,35.69206,236,-2.10,-3.00,0.053,17882.555,0,0
0000000001,2014-12-31 02:48:12,0.000,136808.000,49.000,9,768,127.9033,35.69205,225,-2.30,0.00,0.054,17882.557,0,0
0000000001,2014-12-31 02:48:13,0.000,136808.000,51.000,12,760,127.903275,35.692043,223,-1.90,-1.20,0.055,17882.557,0,0
0000000001,2014-12-31 02:48:14,0.000,136808.000,54.000,14,903,127.90325,35.69202,199,-1.70,-1.90,0.057,17882.559,0,0
0000000001,2014-12-31 02:48:15,0.000,136808.000,57.000,16,850,127.90323,35.692,196,-1.50,-1.70,0.058,17882.561,0,0
0000000001,2014-12-31 02:48:16,0.000,136808.000,62.000,17,191,127.90321,35.69196,188,-1.50,-1.90,0.059,17882.561,0,0
0000000001,2014-12-31 02:48:17,0.000,136808.000,68.000,18,0,127.903206,35.69191,186,-1.70,-1.50,0.059,17882.561,0,0
0000000001,2014-12-31 02:48:18,0.000,136808.000,73.000,19,0,127.9032,35.691864,180,-1.80,-1.40,0.060,17882.563,0,0
0000000001,2014-12-31 02:48:19,0.000,136808.000,78.000,19,0,127.90318,35.69182,186,-1.90,-1.70,0.061,17882.563,0,0
0000000001,2014-12-31 02:48:20,0.000,136808.000,83.000,21,729,127.90318,35.691772,176,-2.40,-1.80,0.062,17882.564,0,0
0000000001,2014-12-31 02:48:21,0.000,136808.000,90.000,22,682,127.90318,35.69171,173,-2.50,-1.90,0.064,17882.564,0,0
0000000001,2014-12-31 02:48:22,0.000,136808.000,97.000,23,690,127.90319,35.69165,167,-2.40,-2.20,0.065,17882.566,0,0
0000000001,2014-12-31 02:48:23,0.000,136808.000,104.000,24,688,127.903206,35.69159,166,-2.70,-3.50,0.067,17882.568,0,0
0000000001,2014-12-31 02:48:24,0.000,136808.000,111.000,24,685,127.90323,35.69153,164,-2.50,-2.80,0.068,17882.570,0,0
0000000001,2014-12-31 02:48:25,0.000,136808.000,118.000,24,683,127.90325,35.691467,163,-2.00,-4.30,0.070,17882.570,0,0
0000000001,2014-12-31 02:48:26,0.000,136808.000,126.000,24,683,127.90328,35.6914,161,-1.80,-2.70,0.071,17882.572,0,0
0000000001,2014-12-31 02:48:27,0.000,136808.000,134.000,23,681,127.90331,35.69133,159,-1.80,-2.30,0.073,17882.574,0,0
0000000001,2014-12-31 02:48:28,0.000,136808.000,141.000,23,682,127.90334,35.69127,158,-1.60,-2.70,0.074,17882.576,0,0
0000000001,2014-12-31 02:48:29,0.000,136808.000,149.000,22,682,127.90337,35.691204,159,-1.40,-2.50,0.076,17882.576,0,0
0000000001,2014-12-31 02:48:30,0.000,136808.000,156.000,22,683,127.903404,35.691147,153,-1.50,-2.70,0.077,17882.578,0,0
0000000001,2014-12-31 02:48:31,0.000,136808.000,162.000,22,681,127.90344,35.6911,151,-1.90,-2.80,0.078,17882.580,0,0
0000000001,2014-12-31 02:48:32,0.000,136808.000,169.000,21,680,127.90348,35.69105,149,-1.90,-3.30,0.080,17882.580,0,0
0000000001,2014-12-31 02:48:33,0.000,136808.000,176.000,21,680,127.90352,35.691,151,-4.40,-4.20,0.081,17882.582,0,0
0000000001,2014-12-31 02:48:34,0.000,136808.000,183.000,20,679,127.90355,35.69095,154,-4.70,-2.90,0.082,17882.584,0,0
0000000001,2014-12-31 02:48:35,0.000,136808.000,188.000,18,681,127.903564,35.690907,152,-3.10,-1.60,0.084,17882.586,0,0
0000000001,2014-12-31 02:48:36,0.000,136808.000,193.000,17,682,127.903595,35.690872,145,-3.90,0.00,0.085,17882.586,0,0
0000000001,2014-12-31 02:48:37,0.000,136808.000,198.000,18,683,127.90364,35.69084,137,-5.50,-3.00,0.086,17882.588,0,0
0000000001,2014-12-31 02:48:38,0.000,136808.000,202.000,20,679,127.90369,35.690838,125,-2.80,-3.00,0.087,17882.590,0,0
0000000001,2014-12-31 02:48:39,0.000,136808.000,206.000,22,678,127.90373,35.69084,102,-2.40,-3.80,0.089,17882.590,0,0
0000000001,2014-12-31 02:48:40,0.000,136808.000,212.000,24,677,127.90378,35.690876,80,-2.30,-2.70,0.090,17882.592,0,0
0000000001,2014-12-31 02:48:41,0.000,136808.000,219.000,25,678,127.90385,35.690895,73,-2.10,-2.20,0.092,17882.594,0,0
0000000001,2014-12-31 02:48:42,0.000,136808.000,225.000,25,680,127.90391,35.690926,68,-3.00,-2.30,0.093,17882.596,0,0
0000000001,2014-12-31 02:48:43,0.000,136808.000,232.000,25,681,127.90398,35.69096,63,-1.80,-2.70,0.095,17882.598,0,0
0000000001,2014-12-31 02:48:44,0.000,136808.000,239.000,24,681,127.904045,35.69099,64,-1.70,-2.50,0.096,17882.598,0,0
0000000001,2014-12-31 02:48:45,0.000,136808.000,246.000,24,680,127.90412,35.691013,66,-2.90,-6.10,0.098,17882.600,0,0
0000000001,2014-12-31 02:48:46,0.000,136808.000,254.000,23,679,127.904205,35.69103,69,-3.70,-2.90,0.099,17882.602,0,0
0000000001,2014-12-31 02:48:47,0.000,136808.000,261.000,22,675,127.904274,35.691055,66,-2.00,-2.50,0.101,17882.602,0,0
0000000001,2014-12-31 02:48:48,0.000,136808.000,267.000,22,675,127.904335,35.691074,74,-3.40,-4.30,0.102,17882.604,0,0
0000000001,2014-12-31 02:48:49,0.000,136808.000,272.000,21,676,127.90439,35.691093,74,-2.10,-2.30,0.104,17882.605,0,0
0000000001,2014-12-31 02:48:50,0.000,136808.000,278.000,21,721,127.90445,35.691113,74,-1.80,-3.00,0.105,17882.607,0,0
0000000001,2014-12-31 02:48:51,0.000,136808.000,284.000,21,809,127.90451,35.69113,76,-0.90,-2.40,0.107,17882.607,0,0
0000000001,2014-12-31 02:48:52,0.000,136808.000,290.000,23,853,127.90458,35.69114,79,-1.20,-2.50,0.108,17882.609,0,0
0000000001,2014-12-31 02:48:53,0.000,136808.000,295.000,22,831,127.90463,35.69115,81,-2.10,-3.00,0.110,17882.611,0,0
0000000001,2014-12-31 02:48:54,0.000,136808.000,301.000,21,797,127.90469,35.69115,86,-2.70,-3.30,0.111,17882.613,0,0
0000000001,2014-12-31 02:48:55,0.000,136808.000,307.000,20,774,127.90476,35.691147,88,-3.10,-5.10,0.113,17882.613,0,0
0000000001,2014-12-31 02:48:56,0.000,136808.000,313.000,21,811,127.90482,35.691147,92,-2.30,-2.80,0.114,17882.615,0,0
0000000001,2014-12-31 02:48:57,0.000,136808.000,319.000,23,863,127.90489,35.69114,94,-1.60,-2.70,0.116,17882.617,0,0
0000000001,2014-12-31 02:48:58,0.000,136808.000,324.000,24,885,127.904945,35.691135,101,-3.00,-2.90,0.117,17882.619,0,0
0000000001,2014-12-31 02:48:59,0.000,136808.000,330.000,23,700,127.90501,35.69112,107,-1.90,-2.30,0.119,17882.619,0,1
0000000001,2014-12-31 02:49:00,0.000,136808.000,335.000,23,668,127.90506,35.691113,104,-4.30,-4.50,0.120,17882.621,0,1
0000000001,2014-12-31 02:49:01,0.000,136808.000,342.000,21,670,127.905136,35.6911,99,-5.40,-5.60,0.122,17882.623,0,0
0000000001,2014-12-31 02:49:02,0.000,136808.000,349.000,22,669,127.90521,35.691086,99,-4.70,-6.50,0.123,17882.625,0,0
0000000001,2014-12-31 02:49:03,0.000,136808.000,355.000,23,862,127.90527,35.691067,107,-2.00,-2.00,0.125,17882.627,0,0
0000000001,2014-12-31 02:49:04,0.000,136808.000,361.000,25,952,127.905334,35.69105,105,-1.70,-2.40,0.126,17882.629,0,0
0000000001,2014-12-31 02:49:05,0.000,136808.000,367.000,28,604,127.905396,35.691036,105,-1.60,-1.80,0.128,17882.629,0,0
0000000001,2014-12-31 02:49:06,0.000,136808.000,374.000,30,714,127.90547,35.691025,100,-2.10,-2.90,0.130,17882.631,0,0
0000000001,2014-12-31 02:49:07,0.000,136808.000,382.000,31,669,127.905556,35.691013,100,-2.50,-3.70,0.131,17882.633,0,0
0000000001,2014-12-31 02:49:08,0.000,136808.000,388.000,33,667,127.905624,35.691,106,-3.20,-2.90,0.133,17882.635,0,0
0000000001,2014-12-31 02:49:09,0.000,136808.000,396.000,34,668,127.90571,35.690987,104,-2.40,-2.40,0.135,17882.637,0,0
0000000001,2014-12-31 02:49:10,0.000,136808.000,405.000,35,672,127.9058,35.690968,101,-2.50,-2.40,0.137,17882.639,0,1
0000000001,2014-12-31 02:49:11,0.000,136808.000,415.000,36,666,127.905914,35.690956,96,-2.80,-2.20,0.139,17882.641,0,1
0000000001,2014-12-31 02:49:12,0.000,136808.000,425.000,33,668,127.90603,35.690956,91,-4.20,-3.60,0.141,17882.643,0,1
0000000001,2014-12-31 02:49:13,0.000,136808.000,435.000,30,667,127.906136,35.69093,97,-3.00,-2.90,0.143,17882.645,0,0
0000000001,2014-12-31 02:49:14,0.000,136808.000,444.000,29,667,127.90623,35.690907,100,-3.80,-6.10,0.144,17882.646,0,0
0000000001,2014-12-31 02:49:15,0.000,136808.000,454.000,29,666,127.906334,35.690876,102,-2.90,-5.80,0.146,17882.648,0,0
0000000001,2014-12-31 02:49:16,0.000,136808.000,464.000,29,672,127.90643,35.690845,107,-1.40,-4.50,0.148,17882.648,0,0
0000000001,2014-12-31 02:49:17,0.000,136808.000,472.000,30,668,127.90651,35.69082,109,-1.50,-3.90,0.149,17882.650,0,0
0000000001,2014-12-31 02:49:18,0.000,136808.000,479.000,30,667,127.90656,35.69077,127,-2.80,-3.40,0.151,17882.652,0,0
0000000001,2014-12-31 02:49:19,0.000,136808.000,487.000,30,667,127.906624,35.69072,137,-2.50,-2.30,0.153,17882.654,0,0
0000000001,2014-12-31 02:49:20,0.000,136808.000,494.000,31,668,127.90667,35.690666,143,-2.00,-2.20,0.155,17882.656,0,0
0000000001,2014-12-31 02:49:21,0.000,136808.000,502.000,31,666,127.906715,35.69061,143,-2.10,-2.00,0.157,17882.658,0,0
0000000001,2014-12-31 02:49:22,0.000,136808.000,511.000,31,672,127.90677,35.690536,143,-1.80,-5.10,0.158,17882.660,0,0
0000000001,2014-12-31 02:49:23,0.000,136808.000,520.000,31,671,127.90682,35.690464,147,-2.20,-3.70,0.160,17882.662,0,0
0000000001,2014-12-31 02:49:24,0.000,136808.000,529.000,31,669,127.906876,35.69039,146,-1.90,-2.00,0.162,17882.662,0,0
0000000001,2014-12-31 02:49:25,0.000,136808.000,539.000,31,668,127.90694,35.690315,145,-2.10,-2.30,0.164,17882.664,0,0
0000000001,2014-12-31 02:49:26,0.000,136808.000,550.000,31,668,127.90701,35.690235,141,-2.00,-2.30,0.165,17882.668,0,0
0000000001,2014-12-31 02:49:27,0.000,136808.000,558.000,31,667,127.90706,35.690174,145,-1.70,-2.90,0.167,17882.670,0,0
0000000001,2014-12-31 02:49:28,0.000,136808.000,567.000,31,667,127.9071,35.6901,151,-1.70,-2.90,0.169,17882.670,0,0
0000000001,2014-12-31 02:49:29,0.000,136808.000,575.000,31,672,127.907135,35.690033,154,-1.80,-3.40,0.171,17882.672,0,0
0000000001,2014-12-31 02:49:30,0.000,136808.000,586.000,31,672,127.90719,35.68994,153,-1.50,-2.70,0.172,17882.674,0,0
0000000001,2014-12-31 02:49:31,0.000,136808.000,595.000,31,667,127.907234,35.68987,155,-1.40,-3.90,0.174,17882.676,0,0
0000000001,2014-12-31 02:49:32,0.000,136808.000,605.000,30,667,127.907265,35.689785,158,-2.00,-2.50,0.176,17882.678,0,0
0000000001,2014-12-31 02:49:33,0.000,136808.000,614.000,30,668,127.90728,35.689705,161,-2.00,-2.30,0.178,17882.680,0,0
0000000001,2014-12-31 02:49:34,0.000,136808.000,624.000,30,667,127.9073,35.689617,165,-2.00,-2.20,0.179,17882.682,0,0
0000000001,2014-12-31 02:49:35,0.000,136808.000,635.000,29,668,127.90732,35.68952,167,-1.70,-2.10,0.181,17882.684,0,0
0000000001,2014-12-31 02:49:36,0.000,136808.000,645.000,29,672,127.90732,35.68943,173,-2.00,-3.00,0.183,17882.684,0,0
0000000001,2014-12-31 02:49:37,0.000,136808.000,654.000,28,668,127.90732,35.689346,175,-1.90,-2.90,0.184,17882.686,0,0
0000000001,2014-12-31 02:49:38,0.000,136808.000,663.000,28,666,127.907326,35.689266,171,-2.10,-2.40,0.186,17882.688,0,1
0000000001,2014-12-31 02:49:39,0.000,136808.000,671.000,27,669,127.90734,35.689198,169,-3.10,-2.90,0.188,17882.689,0,1
0000000001,2014-12-31 02:49:40,0.000,136808.000,680.000,22,667,127.90736,35.68912,169,-3.20,-2.90,0.189,17882.691,0,1
0000000001,2014-12-31 02:49:41,0.000,136808.000,689.000,20,693,127.90737,35.68904,170,-5.20,0.00,0.190,17882.691,0,0
0000000001,2014-12-31 02:49:42,0.000,136808.000,699.000,20,761,127.9074,35.688953,166,-5.10,0.00,0.192,17882.693,0,0
0000000001,2014-12-31 02:49:43,0.000,136808.000,706.000,21,807,127.90744,35.688904,161,-5.10,0.00,0.193,17882.695,0,0
0000000001,2014-12-31 02:49:44,0.000,136808.000,716.000,24,894,127.90752,35.688843,151,-6.00,0.00,0.195,17882.697,0,0
0000000001,2014-12-31 02:49:45,0.000,136808.000,721.000,26,930,127.90756,35.68886,123,-3.20,-2.50,0.197,17882.697,0,0
0000000001,2014-12-31 02:49:46,0.000,136808.000,727.000,29,0,127.907616,35.68889,96,-1.90,-1.60,0.198,17882.699,0,0
0000000001,2014-12-31 02:49:47,0.000,136808.000,734.000,33,0,127.90769,35.68891,82,-2.50,0.00,0.199,17882.701,0,0
0000000001,2014-12-31 02:49:48,0.000,136808.000,742.000,36,0,127.907776,35.68894,76,-2.00,-1.90,0.201,17882.701,0,0
0000000001,2014-12-31 02:49:49,0.000,136808.000,751.000,38,0,127.907875,35.688957,76,0.00,-2.30,0.202,17882.703,0,0
0000000001,2014-12-31 02:49:50,0.000,136808.000,762.000,41,0,127.90799,35.688976,76,-2.20,-2.10,0.204,17882.705,0,0
0000000001,2014-12-31 02:49:51,0.000,136808.000,773.000,42,0,127.908104,35.689,76,-2.10,-2.30,0.205,17882.707,0,0
0000000001,2014-12-31 02:49:52,0.000,136808.000,786.000,41,691,127.90825,35.689026,74,-2.20,-1.80,0.208,17882.709,0,0
0000000001,2014-12-31 02:49:53,0.000,136808.000,798.000,41,608,127.90838,35.68905,76,-2.10,-2.00,0.210,17882.711,0,0
0000000001,2014-12-31 02:49:54,0.000,136808.000,811.000,42,387,127.908516,35.68907,76,-2.30,-1.90,0.212,17882.713,0,0
0000000001,2014-12-31 02:49:55,0.000,136808.000,822.000,42,292,127.90864,35.689095,76,-2.00,-2.20,0.214,17882.715,0,0
0000000001,2014-12-31 02:49:56,0.000,136808.000,834.000,42,439,127.90876,35.689125,74,-2.10,-2.30,0.216,17882.717,0,0
0000000001,2014-12-31 02:49:57,0.000,136808.000,846.000,41,558,127.90888,35.689156,73,-2.10,-2.20,0.218,17882.719,0,0
0000000001,2014-12-31 02:49:58,0.000,136808.000,857.000,42,366,127.909,35.68919,73,-1.90,-2.50,0.220,17882.721,0,0
0000000001,2014-12-31 02:49:59,0.000,136808.000,868.000,44,0,127.90911,35.689224,71,-2.70,-2.40,0.221,17882.723,0,0
0000000001,2014-12-31 02:50:00,0.000,136808.000,880.000,45,0,127.90923,35.689262,71,-1.90,-1.60,0.223,17882.725,0,0
0000000001,2014-12-31 02:50:01,0.000,136808.000,891.000,47,0,127.90935,35.689297,70,-1.40,-1.90,0.225,17882.727,0,0
0000000001,2014-12-31 02:50:02,0.000,136808.000,904.000,49,0,127.909485,35.68933,69,-1.00,-2.40,0.227,17882.729,0,0
0000000001,2014-12-31 02:50:03,0.000,136808.000,916.000,50,0,127.909615,35.68937,68,-1.10,-2.20,0.229,17882.730,0,0
0000000001,2014-12-31 02:50:04,0.000,136808.000,930.000,52,0,127.909744,35.68943,66,-1.40,-2.70,0.231,17882.732,0,0
0000000001,2014-12-31 02:50:05,0.000,136808.000,943.000,53,0,127.90988,35.689476,67,-1.70,-2.00,0.233,17882.734,0,0
0000000001,2014-12-31 02:50:06,0.000,136809.000,957.000,53,0,127.91003,35.689526,67,-1.90,-2.70,0.235,17882.736,0,0
0000000001,2014-12-31 02:50:07,0.000,136809.000,972.000,53,0,127.91019,35.68957,67,-1.50,-2.30,0.237,17882.738,0,0
0000000001,2014-12-31 02:50:08,0.000,136809.000,986.000,54,0,127.91034,35.689606,70,-2.00,-3.60,0.239,17882.740,0,0
0000000001,2014-12-31 02:50:09,0.000,136809.000,1000.000,54,0,127.910484,35.68965,69,-1.90,-2.30,0.241,17882.742,0,0
0000000001,2014-12-31 02:50:10,0.000,136809.000,1015.000,55,0,127.91064,35.689693,68,-2.20,-2.70,0.243,17882.744,0,0
0000000001,2014-12-31 02:50:11,0.000,136809.000,1031.000,55,0,127.910805,35.68973,70,-2.90,-2.40,0.245,17882.746,0,0
0000000001,2014-12-31 02:50:12,1.000,136809.000,1047.000,55,0,127.91097,35.689766,70,-2.40,-2.50,0.248,17882.748,0,0
0000000001,2014-12-31 02:50:13,1.000,136809.000,1062.000,54,761,127.91113,35.689796,73,-3.40,-3.30,0.250,17882.752,0,0
0000000001,2014-12-31 02:50:14,1.000,136809.000,1077.000,53,671,127.91129,35.689835,72,-2.70,-2.70,0.253,17882.756,0,0
0000000001,2014-12-31 02:50:15,1.000,136809.000,1092.000,53,667,127.91145,35.689877,72,-4.10,-2.70,0.256,17882.758,0,0
0000000001,2014-12-31 02:50:16,1.000,136809.000,1107.000,52,667,127.911606,35.689922,70,-2.30,-2.80,0.258,17882.760,0,0
0000000001,2014-12-31 02:50:17,1.000,136809.000,1122.000,51,668,127.91175,35.68998,69,-2.20,-2.40,0.261,17882.764,0,0
0000000001,2014-12-31 02:50:18,1.000,136809.000,1136.000,50,667,127.911896,35.69002,71,-1.90,-2.90,0.264,17882.766,0,0
0000000001,2014-12-31 02:50:19,1.000,136809.000,1149.000,50,667,127.91203,35.69006,71,-2.20,-2.10,0.266,17882.768,0,0
0000000001,2014-12-31 02:50:20,1.000,136809.000,1163.000,49,671,127.91218,35.690098,70,-2.50,-2.70,0.269,17882.770,0,0
0000000001,2014-12-31 02:50:21,1.000,136809.000,1177.000,48,667,127.91233,35.690132,69,-2.20,-2.20,0.271,17882.773,0,0
0000000001,2014-12-31 02:50:22,1.000,136809.000,1191.000,48,667,127.91248,35.69017,68,-2.10,-2.10,0.274,17882.775,0,0
0000000001,2014-12-31 02:50:23,1.000,136809.000,1205.000,47,667,127.91263,35.690205,69,-2.10,-2.70,0.276,17882.777,0,0
0000000001,2014-12-31 02:50:24,1.000,136809.000,1218.000,47,667,127.91276,35.690247,67,-2.00,-2.30,0.278,17882.779,0,0
0000000001,2014-12-31 02:50:25,1.000,136809.000,1232.000,46,667,127.9129,35.690292,67,-1.90,-2.20,0.281,17882.781,0,0
0000000001,2014-12-31 02:50:26,1.000,136809.000,1244.000,45,671,127.913025,35.690342,66,-2.10,-2.70,0.283,17882.785,0,0
0000000001,2014-12-31 02:50:27,1.000,136809.000,1257.000,45,667,127.91316,35.690384,68,-3.90,-5.80,0.285,17882.787,0,0
0000000001,2014-12-31 02:50:28,1.000,136809.000,1269.000,44,667,127.91329,35.690414,69,-2.80,-3.10,0.288,17882.789,0,0
0000000001,2014-12-31 02:50:29,1.000,136809.000,1281.000,43,667,127.91342,35.69045,69,-2.20,-2.20,0.290,17882.793,0,0
0000000001,2014-12-31 02:50:30,1.000,136809.000,1293.000,42,668,127.91354,35.69048,69,-1.80,-2.10,0.292,17882.795,0,0
0000000001,2014-12-31 02:50:31,1.000,136809.000,1305.000,42,667,127.913666,35.69052,69,-2.30,-2.10,0.295,17882.797,0,0
0000000001,2014-12-31 02:50:32,1.000,136809.000,1317.000,41,671,127.91379,35.690556,69,-2.00,-2.30,0.297,17882.799,0,0
0000000001,2014-12-31 02:50:33,1.000,136809.000,1329.000,40,671,127.91391,35.69059,68,-2.00,-2.00,0.299,17882.801,0,0
0000000001,2014-12-31 02:50:34,1.000,136809.000,1341.000,39,667,127.91403,35.69062,68,-2.00,-2.50,0.301,17882.803,0,1
0000000001,2014-12-31 02:50:35,1.000,136809.000,1352.000,38,667,127.914154,35.690643,69,-2.30,-3.70,0.303,17882.805,0,1
0000000001,2014-12-31 02:50:36,1.000,136809.000,1364.000,36,667,127.91428,35.690662,70,-2.10,-3.80,0.305,17882.807,0,1
0000000001,2014-12-31 02:50:37,1.000,136809.000,1374.000,31,668,127.91439,35.690685,71,-2.10,-4.90,0.307,17882.809,0,1
0000000001,2014-12-31 02:50:38,1.000,136809.000,1384.000,26,667,127.9145,35.6907,75,-2.30,-4.80,0.308,17882.811,0,1
